,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
90,7.890625,89.396240234375,33,731.0,7.03125,82.2568359375,34,739.0,26.53125,1216.71484375,41,2925.0,45.1875,3276.359375,42,4795.0,12.96875,242.40234375,39,1322.0,32.125,1636.7880859375,36,3327.0,32.96875,1835.52734375,37,3215.0,11.34375,191.7255859375,33,1053.0
91,8.0625,95.30859375,29,662.0,7.9375,93.078125,34,803.0,31.296875,1516.540771484375,43,3465.0,52.640625,4052.636474609375,36,5424.0,14.3125,310.7490234375,37,1436.0,31.3125,1454.0302734375,32,2934.0,32.953125,1741.620849609375,42,3293.0,11.953125,218.782958984375,32,1039.0
92,7.71875,91.1630859375,28,685.0,7.90625,88.62109375,33,794.0,31.890625,1623.958740234375,32,3266.0,44.078125,3004.034912109375,32,4399.0,16.21875,421.7099609375,36,1694.0,24.734375,1022.007568359375,31,2428.0,31.265625,1410.089599609375,36,2903.0,11.28125,202.6396484375,31,1013.0
93,8.734375,117.247802734375,30,826.0,7.109375,76.866943359375,37,764.0,30.078125,1521.952880859375,30,2878.0,42.703125,2901.322021484375,37,4401.0,16.765625,461.181396484375,36,1650.0,29.625,1541.40234375,35,2895.0,31.90625,1537.1943359375,29,2637.0,12.046875,247.195068359375,31,1124.0
94,10.15625,154.46484375,31,937.0,7.078125,72.802490234375,40,758.0,27.390625,1263.384521484375,33,2678.0,39.71875,2668.0380859375,37,4163.0,18.21875,504.58984375,36,1715.0,30.734375,1593.544677734375,36,2774.0,32.921875,1701.138427734375,30,2639.0,13.59375,307.2099609375,34,1301.0
95,8.34375,113.9287109375,32,810.0,8.40625,105.7099609375,36,875.0,34.09375,1776.58984375,34,3334.0,41.59375,2805.90234375,33,3908.0,19.65625,538.08984375,33,1814.0,28.453125,1344.956787109375,39,2829.0,32.265625,1746.341552734375,33,2960.0,12.015625,231.265380859375,39,1219.0
96,6.3125,67.3974609375,26,627.0,8.671875,119.683349609375,34,908.0,38.515625,2150.841552734375,35,3720.0,51.296875,3838.870849609375,35,4766.0,23.046875,832.884521484375,39,2389.0,27.9375,1228.1005859375,36,2863.0,33.96875,1906.3583984375,36,3444.0,10.296875,173.382568359375,36,1071.0
97,8.125,113.90234375,28,758.0,9.28125,160.140625,35,993.0,39.828125,2467.507568359375,31,3790.0,56.0625,4386.3271484375,43,5774.0,25.234375,1135.988037109375,34,2706.0,24.234375,909.570068359375,28,2184.0,30.828125,1640.386474609375,36,3077.0,11.09375,203.5849609375,32,1075.0
98,9.78125,164.8125,28,905.0,12.265625,268.558349609375,38,1340.0,47.046875,3254.187255859375,34,4584.0,58.234375,4511.157958984375,41,5681.0,26.234375,1218.839599609375,26,2469.0,29.671875,1455.607177734375,26,2383.0,34.328125,1961.361083984375,32,3132.0,14.484375,344.314208984375,27,1296.0
99,9.765625,163.329833984375,26,906.0,13.171875,266.179443359375,43,1399.0,43.453125,2908.866943359375,39,4332.0,56.5,4185.5927734375,34,5047.0,33.8125,1705.65625,33,3164.0,30.390625,1562.040771484375,25,2522.0,36.421875,2173.991943359375,28,3199.0,15.890625,432.316162109375,26,1469.0
100,9.328125,148.595458984375,23,869.0,11.21875,188.4599609375,36,1106.0,36.90625,2299.8896484375,35,3631.0,55.140625,4090.447021484375,35,5409.0,29.21875,1424.9521484375,34,2924.0,22.828125,823.189208984375,32,1973.0,30.96875,1577.4833984375,29,2800.0,16.046875,445.853271484375,28,1621.0
101,7.9375,111.3662109375,30,791.0,9.484375,138.845458984375,32,884.0,36.375,2099.984375,34,3527.0,56.890625,4558.556396484375,34,5575.0,24.078125,1024.400146484375,38,2544.0,20.953125,651.105224609375,35,1823.0,29.0625,1398.625,31,2716.0,14.875,370.18359375,33,1543.0
102,7.984375,110.687255859375,34,792.0,10.25,166.0068359375,30,922.0,39.859375,2465.501708984375,32,3891.0,55.96875,4683.9755859375,30,5174.0,27.171875,1131.423583984375,42,2897.0,23.21875,833.875,30,2029.0,36.53125,2062.6396484375,35,3449.0,14.203125,306.486083984375,30,1262.0
103,10.859375,203.757568359375,35,1027.0,11.6875,255.77734375,34,1132.0,38.421875,2517.833740234375,30,3843.0,55.828125,4465.376708984375,33,4939.0,26.4375,1237.3037109375,37,2796.0,26.28125,1144.7099609375,28,2325.0,39.078125,2210.154052734375,34,3569.0,16.4375,388.6787109375,28,1333.0
104,10.46875,183.8115234375,37,1055.0,10.703125,218.443115234375,41,1161.0,37.59375,2357.4130859375,38,3834.0,55.515625,4308.909912109375,38,5361.0,25.609375,1226.611083984375,41,2818.0,22.640625,906.019287109375,25,2023.0,30.65625,1514.15625,26,2622.0,16.046875,383.886474609375,31,1390.0
105,9.78125,163.1474609375,33,989.0,9.5625,163.43359375,41,968.0,37.9375,2163.6474609375,37,3718.0,52.265625,4115.738037109375,34,5448.0,20.375,722.08984375,42,2224.0,19.078125,603.165771484375,31,1882.0,32.0625,1758.74609375,26,2694.0,16.640625,431.925537109375,31,1448.0
106,10.09375,170.8037109375,26,928.0,8.765625,134.464599609375,37,818.0,35.65625,2037.55859375,34,3492.0,52.046875,4076.462646484375,34,5332.0,16.90625,490.2958984375,36,1760.0,18.71875,588.9375,36,2046.0,29.921875,1617.468505859375,23,2504.0,16.921875,424.364990234375,33,1527.0
107,8.265625,103.173583984375,26,732.0,7.59375,89.6708984375,35,750.0,35.046875,2180.290771484375,35,3604.0,46.578125,3500.281005859375,31,4389.0,17.015625,473.394287109375,35,1775.0,18.734375,562.111083984375,35,1997.0,26.40625,1146.1318359375,31,2487.0,13.03125,263.1552734375,34,1242.0
108,7.71875,95.9052734375,34,717.0,7.5,93.7099609375,35,774.0,31.625,1730.375,35,3323.0,39.734375,2788.851318359375,31,3714.0,16.4375,404.7490234375,33,1558.0,18.40625,521.15234375,35,1852.0,29.921875,1417.644287109375,35,2922.0,11.609375,208.232177734375,34,1046.0
109,7.9375,107.2255859375,34,771.0,7.84375,95.0380859375,33,794.0,27.796875,1278.728271484375,35,2762.0,44.515625,3211.413818359375,35,4345.0,13.5,280.109375,31,1234.0,18.46875,479.2021484375,37,1834.0,34.53125,1874.0302734375,33,3245.0,12.734375,241.572021484375,33,1106.0
110,8.921875,141.116943359375,32,884.0,7.734375,96.548583984375,33,805.0,27.5,1441.7724609375,33,2588.0,50.875,3880.49609375,28,4564.0,15.109375,413.525146484375,34,1472.0,24.359375,934.534912109375,35,2248.0,35.890625,1842.312255859375,27,2882.0,14.0625,332.3427734375,31,1263.0
111,8.859375,139.402099609375,27,856.0,6.984375,92.017333984375,30,721.0,28.484375,1652.671630859375,30,2862.0,46.6875,3340.5,26,4089.0,17.4375,529.1396484375,33,1687.0,25.703125,1072.222412109375,29,2175.0,32.03125,1516.4443359375,26,2533.0,14.234375,353.755615234375,33,1392.0
112,7.171875,89.421630859375,25,672.0,6.0625,74.890625,33,627.0,26.625,1331.15234375,30,2657.0,39.765625,2515.339599609375,31,3632.0,15.765625,458.884521484375,25,1445.0,20.984375,672.507568359375,27,1649.0,28.5,1401.12109375,32,2685.0,11.296875,222.927490234375,36,1152.0
113,6.65625,71.296875,32,623.0,6.296875,67.355224609375,38,700.0,24.375,1019.5537109375,34,2418.0,37.203125,2130.136474609375,28,3191.0,15.65625,407.52734375,30,1502.0,22.203125,706.849365234375,30,1969.0,26.921875,1233.327880859375,35,2682.0,9.953125,159.286865234375,33,956.0
114,9.328125,155.466552734375,27,805.0,8.1875,107.9912109375,32,821.0,26.25,1219.6318359375,34,2636.0,40.609375,2655.870849609375,27,3824.0,18.671875,560.206787109375,32,1682.0,28.171875,1113.025146484375,28,2297.0,27.40625,1231.203125,30,2422.0,13.5625,316.12109375,28,1194.0
115,9.03125,152.015625,22,757.0,8.5,121.43359375,28,812.0,34.234375,1902.505615234375,31,3350.0,44.984375,3318.921630859375,31,4338.0,20.328125,683.601318359375,34,1921.0,26.46875,1034.02734375,26,2047.0,31.515625,1625.288818359375,24,2579.0,13.40625,321.46484375,29,1222.0
116,6.6875,68.1630859375,26,551.0,7.921875,97.798583984375,29,739.0,31.421875,1660.544677734375,33,3072.0,45.3125,3208.30859375,33,4086.0,15.46875,411.25,38,1592.0,22.4375,750.4443359375,30,1990.0,32.234375,1736.066162109375,25,2849.0,10.65625,199.1708984375,28,1016.0
117,6.203125,56.253662109375,22,483.0,7.46875,83.37109375,28,629.0,25.34375,1053.08984375,30,2344.0,44.265625,3025.249755859375,27,3917.0,14.1875,307.74609375,35,1358.0,21.640625,726.986083984375,28,1980.0,28.46875,1353.02734375,29,2605.0,10.234375,171.448974609375,21,855.0
118,6.0625,53.8271484375,28,524.0,6.359375,61.902099609375,28,545.0,25.0625,982.40234375,26,2160.0,38.15625,2398.46484375,22,3295.0,15.765625,370.804443359375,33,1462.0,20.046875,632.423583984375,29,1829.0,26.859375,1102.868896484375,33,2371.0,9.765625,133.907958984375,25,836.0
119,7.640625,87.134521484375,36,713.0,6.53125,74.2802734375,32,632.0,25.71875,1191.02734375,28,2363.0,42.859375,2970.341552734375,30,4236.0,17.03125,551.21875,34,1696.0,22.65625,815.71484375,35,2239.0,30.171875,1411.308349609375,35,2810.0,10.234375,155.247802734375,28,968.0
120,7.484375,86.773193359375,34,692.0,6.46875,72.43359375,35,671.0,28.265625,1373.322021484375,32,2813.0,46.578125,3121.232177734375,36,4610.0,15.9375,530.265625,29,1544.0,21.78125,825.6630859375,29,2142.0,32.359375,1682.644287109375,33,3092.0,10.265625,173.892333984375,26,960.0
121,6.8125,81.234375,32,641.0,7.0,76.8271484375,40,733.0,28.0,1356.2333984375,33,2805.0,40.46875,2465.6787109375,41,4112.0,15.609375,508.298583984375,28,1561.0,18.078125,701.169677734375,29,1777.0,27.609375,1205.909912109375,33,2635.0,10.59375,184.55859375,27,937.0
122,6.921875,89.023193359375,30,665.0,7.03125,78.734375,39,725.0,27.40625,1219.96484375,37,2596.0,41.078125,2546.064208984375,38,4097.0,15.96875,486.046875,32,1577.0,17.296875,602.255615234375,35,1761.0,25.390625,986.322021484375,32,2368.0,10.328125,178.659912109375,30,899.0
123,6.9375,79.78125,30,620.0,6.03125,55.4375,33,604.0,30.21875,1394.359375,38,2872.0,43.3125,2763.0458984375,35,4368.0,15.171875,386.177490234375,30,1416.0,20.859375,692.019287109375,35,2023.0,28.3125,1295.52734375,35,2863.0,10.3125,178.1083984375,33,950.0
124,5.984375,60.716552734375,25,521.0,5.3125,46.43359375,26,508.0,29.203125,1449.087646484375,30,2652.0,44.140625,3157.103271484375,35,4574.0,16.265625,468.191162109375,29,1529.0,21.25,693.05859375,34,2031.0,25.125,1079.3427734375,37,2584.0,9.921875,156.406005859375,35,950.0
125,5.171875,44.720458984375,27,475.0,5.453125,47.224365234375,31,551.0,26.109375,1094.185302734375,31,2521.0,42.421875,2963.226318359375,37,4521.0,12.8125,284.9365234375,31,1158.0,18.421875,492.956787109375,34,1776.0,21.796875,820.077880859375,35,2077.0,8.46875,110.5625,35,823.0
126,6.03125,63.1943359375,34,590.0,6.390625,60.691162109375,34,641.0,27.25,1049.5625,32,2593.0,40.390625,2448.851318359375,36,3946.0,13.59375,294.234375,33,1332.0,21.03125,655.984375,34,1949.0,24.765625,1016.583740234375,30,2172.0,8.140625,110.138427734375,30,772.0
127,7.21875,93.9365234375,33,678.0,7.90625,102.796875,30,755.0,30.9375,1567.125,31,2889.0,46.453125,2992.509521484375,33,4300.0,18.890625,594.573974609375,37,1868.0,21.40625,832.46875,24,1858.0,28.375,1231.49609375,29,2338.0,8.5,129.8115234375,24,732.0
128,8.828125,125.089599609375,32,754.0,10.9375,192.4677734375,33,1066.0,38.53125,2468.8662109375,31,3905.0,54.734375,4075.091552734375,32,4869.0,20.453125,760.523193359375,41,2083.0,23.578125,1098.439208984375,23,1870.0,34.265625,1738.230224609375,25,2664.0,11.0,218.0146484375,23,897.0
129,9.71875,155.7490234375,32,874.0,13.390625,296.898193359375,35,1382.0,43.40625,2944.9287109375,35,4486.0,52.40625,4049.1005859375,33,4873.0,17.890625,656.706787109375,37,1889.0,27.90625,1323.0615234375,26,2188.0,32.78125,1646.40234375,24,2611.0,12.65625,277.87109375,29,1110.0
130,9.890625,179.173583984375,32,972.0,13.0625,287.40625,40,1453.0,41.75,2786.6787109375,37,4433.0,47.53125,3508.83984375,32,4553.0,15.703125,459.236083984375,33,1604.0,26.875,1190.9375,25,2367.0,30.1875,1466.99609375,29,2620.0,13.125,296.8427734375,30,1191.0
131,6.515625,106.886474609375,28,653.0,8.296875,153.290771484375,34,882.0,24.8125,1569.4365234375,30,2735.0,32.796875,2353.261474609375,27,3037.0,15.828125,482.441162109375,33,1563.0,15.765625,611.068115234375,25,1520.0,18.390625,869.062255859375,23,1723.0,8.234375,172.312255859375,22,756.0
132,2.28125,17.15234375,15,209.0,3.1875,43.0,21,280.0,6.265625,334.538818359375,22,650.0,11.859375,677.775146484375,30,1096.0,19.890625,806.710693359375,33,1944.0,4.28125,105.2255859375,18,417.0,3.375,69.96484375,9,292.0,1.734375,11.974365234375,11,162.0
133,1.375,2.2177734375,9,103.0,1.8125,3.9375,17,140.0,17.203125,1236.898193359375,16,588.0,4.515625,38.700927734375,29,450.0,22.578125,866.978271484375,37,2289.0,1.8125,5.453125,13,142.0,1.046875,1.536865234375,7,82.0,0.875,0.7333984375,2,56.0
134,1.703125,4.413818359375,16,143.0,2.375,7.77734375,19,191.0,26.703125,1860.982177734375,13,899.0,5.234375,57.322021484375,23,516.0,22.078125,761.429443359375,35,2160.0,2.453125,9.943115234375,14,180.0,1.3125,2.84375,11,107.0,1.0625,1.1162109375,3,70.0
135,2.953125,21.876708984375,28,311.0,2.265625,7.630615234375,19,185.0,11.90625,627.4599609375,21,518.0,7.203125,87.052490234375,31,719.0,27.1875,1223.08984375,34,2836.0,2.640625,10.636474609375,24,223.0,1.453125,3.048583984375,13,117.0,1.1875,1.7255859375,6,91.0
136,2.625,19.8193359375,28,290.0,1.671875,4.361083984375,19,151.0,2.46875,11.9443359375,22,218.0,6.546875,80.329833984375,33,700.0,23.96875,1067.2568359375,33,2457.0,2.453125,9.970458984375,26,244.0,1.328125,2.286865234375,14,105.0,1.296875,2.226318359375,13,113.0
137,1.5625,3.3583984375,19,142.0,1.71875,4.4443359375,19,160.0,2.046875,7.101318359375,19,183.0,5.796875,69.577880859375,34,624.0,18.421875,686.890380859375,34,1879.0,2.421875,10.972412109375,19,219.0,1.53125,3.390625,12,111.0,1.3125,2.4130859375,14,120.0
138,1.6875,3.71484375,20,148.0,2.046875,5.683349609375,19,177.0,2.015625,6.142333984375,18,185.0,5.375,48.09375,37,544.0,19.21875,675.6083984375,39,2226.0,2.328125,9.380615234375,25,213.0,1.40625,3.18359375,12,107.0,1.25,2.0458984375,9,104.0
139,1.296875,2.741943359375,12,106.0,2.09375,6.1630859375,21,177.0,2.125,7.5146484375,15,187.0,5.484375,52.220458984375,32,502.0,17.34375,510.4130859375,39,1976.0,2.3125,11.25,28,214.0,1.140625,2.587646484375,13,95.0,1.34375,2.2724609375,9,101.0
140,1.328125,2.907958984375,13,105.0,1.8125,4.80859375,19,152.0,2.203125,7.450927734375,16,181.0,6.3125,81.0302734375,32,645.0,18.1875,608.5771484375,36,1934.0,2.078125,9.320068359375,28,191.0,1.28125,2.8896484375,11,113.0,1.3125,2.265625,10,101.0
141,1.5,2.7255859375,17,112.0,1.75,4.359375,17,140.0,2.109375,7.255615234375,17,188.0,5.125,56.4912109375,27,471.0,18.9375,620.40625,38,2073.0,1.8125,4.421875,21,154.0,1.25,2.0146484375,13,99.0,1.171875,1.808349609375,11,88.0
142,1.375,2.9755859375,14,120.0,1.9375,5.02734375,18,155.0,2.140625,7.130615234375,18,181.0,3.734375,23.570068359375,22,330.0,17.953125,551.140380859375,35,1874.0,1.96875,5.21875,21,162.0,1.109375,1.345458984375,12,74.0,1.25,2.0224609375,12,95.0
143,1.28125,3.1005859375,14,122.0,1.8125,4.2255859375,16,139.0,2.125,5.8193359375,16,151.0,3.265625,19.546630859375,20,317.0,17.375,515.109375,40,1840.0,1.828125,4.423583984375,26,147.0,1.0625,1.15234375,10,75.0,1.109375,1.579833984375,9,94.0
144,1.3125,2.5458984375,18,112.0,1.515625,3.036865234375,16,129.0,2.015625,5.724365234375,21,157.0,2.453125,9.548583984375,17,219.0,15.375,414.8505859375,41,1677.0,1.65625,3.4375,23,140.0,1.0,1.0458984375,9,80.0,0.859375,0.948974609375,8,74.0
145,1.453125,2.671630859375,15,119.0,1.671875,3.390380859375,21,145.0,2.265625,6.732177734375,30,199.0,2.828125,15.433349609375,21,280.0,17.109375,610.823974609375,37,1820.0,1.875,5.5771484375,18,165.0,1.140625,1.075927734375,7,72.0,1.09375,1.5146484375,7,80.0
146,1.4375,2.59375,13,118.0,1.6875,3.4912109375,18,138.0,2.015625,5.044677734375,26,164.0,2.875,15.46875,21,269.0,18.96875,739.59375,42,2029.0,1.875,5.93359375,17,170.0,1.046875,1.079833984375,5,59.0,1.359375,1.794677734375,6,89.0
147,1.515625,3.802490234375,14,132.0,1.609375,3.478271484375,16,137.0,2.375,10.3427734375,23,204.0,4.515625,48.952880859375,20,383.0,18.9375,667.0224609375,38,2008.0,1.703125,5.392333984375,16,172.0,0.890625,1.056396484375,7,66.0,1.15625,1.2412109375,9,80.0
148,1.625,4.703125,15,148.0,1.765625,4.044677734375,24,157.0,2.875,13.7099609375,24,260.0,4.78125,50.9912109375,30,441.0,16.03125,471.2880859375,33,1565.0,1.8125,5.8896484375,19,177.0,1.265625,2.765380859375,9,75.0,1.046875,1.179443359375,8,75.0
149,1.359375,2.880615234375,10,109.0,1.5625,3.0849609375,20,136.0,2.046875,6.443115234375,23,186.0,2.640625,10.788818359375,30,263.0,12.46875,249.9990234375,31,1180.0,1.796875,5.034912109375,21,166.0,1.59375,5.30859375,9,105.0,1.046875,1.159912109375,2,70.0
150,1.234375,2.058349609375,7,89.0,1.1875,1.4755859375,13,93.0,1.4375,3.0146484375,23,134.0,2.5,10.93359375,30,262.0,10.84375,213.5302734375,31,1092.0,1.515625,3.607177734375,15,137.0,1.453125,3.779052734375,12,100.0,0.96875,1.0380859375,3,65.0
151,1.375,2.33984375,16,104.0,1.296875,1.974365234375,11,96.0,1.53125,3.93359375,17,134.0,2.328125,10.376708984375,31,246.0,9.609375,172.329833984375,35,982.0,1.578125,3.710693359375,20,144.0,1.296875,1.509521484375,13,82.0,0.90625,1.0458984375,4,62.0
152,1.40625,1.9052734375,18,101.0,1.671875,3.415771484375,14,125.0,2.203125,7.200927734375,19,182.0,2.171875,7.845458984375,23,205.0,12.84375,271.83984375,37,1378.0,1.484375,3.089599609375,21,136.0,1.3125,1.625,7,78.0,1.125,1.6708984375,7,68.0
153,1.484375,2.648193359375,14,112.0,1.609375,3.419677734375,11,127.0,2.5,8.5615234375,21,206.0,2.265625,7.827880859375,20,209.0,14.625,321.34375,35,1509.0,1.359375,2.159912109375,13,108.0,2.953125,41.068115234375,7,181.0,1.28125,2.2646484375,8,85.0
154,1.4375,2.6396484375,16,111.0,1.4375,2.796875,9,112.0,2.265625,7.359130859375,24,207.0,2.109375,6.915771484375,25,209.0,14.34375,383.6552734375,35,1492.0,1.859375,6.161865234375,11,133.0,3.109375,41.745849609375,9,204.0,1.15625,1.734375,7,83.0
155,1.5,2.6005859375,23,122.0,1.625,3.1240234375,13,122.0,2.109375,6.857177734375,20,181.0,1.9375,5.8193359375,22,176.0,11.984375,311.667724609375,40,1336.0,1.875,5.90234375,13,128.0,1.453125,2.603271484375,9,102.0,1.046875,1.066162109375,5,67.0
156,1.46875,2.74609375,20,131.0,1.484375,2.734130859375,13,121.0,1.890625,5.296630859375,19,163.0,2.0,6.1787109375,15,156.0,11.609375,279.650146484375,45,1309.0,1.5625,2.9755859375,19,128.0,1.28125,1.890625,8,83.0,0.96875,0.96875,6,61.0
157,1.25,1.8662109375,8,93.0,1.453125,2.540771484375,20,125.0,2.0,5.5224609375,25,181.0,2.046875,6.458740234375,18,174.0,11.546875,264.978271484375,37,1262.0,1.359375,2.491943359375,17,110.0,1.546875,4.523193359375,6,83.0,1.46875,3.02734375,9,98.0
158,1.28125,1.8583984375,12,92.0,1.5,2.8583984375,24,132.0,2.03125,5.828125,26,181.0,1.625,4.1552734375,18,155.0,10.515625,213.847412109375,39,1205.0,1.1875,1.40234375,11,80.0,1.625,4.9833984375,7,89.0,1.5625,3.390625,9,109.0
159,1.359375,2.743896484375,17,123.0,1.421875,2.599365234375,17,112.0,1.828125,4.505615234375,25,162.0,1.484375,3.320068359375,17,142.0,13.03125,343.8583984375,45,1446.0,1.40625,1.9990234375,16,109.0,1.21875,1.93359375,8,90.0,1.171875,1.804443359375,13,93.0
160,1.265625,2.695068359375,10,119.0,1.375,2.18359375,15,105.0,2.015625,5.308349609375,19,168.0,1.6875,4.0224609375,18,165.0,12.8125,315.49609375,44,1357.0,1.4375,2.9521484375,20,137.0,1.1875,1.40234375,7,90.0,1.125,1.5146484375,11,86.0
161,1.328125,2.517333984375,11,126.0,1.390625,2.634521484375,13,121.0,2.1875,6.65625,19,193.0,1.859375,4.603271484375,17,165.0,10.265625,187.296630859375,39,1074.0,1.390625,3.189208984375,21,140.0,1.234375,1.421630859375,7,81.0,1.125,1.27734375,10,83.0
162,1.40625,2.5146484375,16,127.0,1.546875,3.013427734375,12,119.0,2.171875,6.513427734375,21,187.0,1.671875,3.503662109375,22,144.0,10.625,190.9599609375,37,1131.0,1.46875,3.0,25,142.0,1.09375,1.27734375,6,72.0,1.03125,1.1943359375,11,80.0
163,1.375,2.2958984375,14,107.0,1.671875,3.286865234375,21,135.0,2.046875,5.450927734375,18,170.0,1.65625,3.6083984375,27,157.0,13.203125,317.249755859375,39,1401.0,1.359375,2.648193359375,17,127.0,1.0625,1.375,10,89.0,0.9375,1.171875,8,71.0
164,1.359375,2.538818359375,15,117.0,1.703125,3.284912109375,21,134.0,2.359375,7.835693359375,20,198.0,1.78125,4.5146484375,23,167.0,14.09375,405.80859375,35,1466.0,1.4375,3.0771484375,17,121.0,1.125,1.65625,9,91.0,0.984375,1.148193359375,8,70.0
165,1.34375,2.7255859375,16,117.0,1.359375,2.140380859375,12,108.0,2.234375,6.825927734375,20,188.0,1.359375,2.689208984375,14,110.0,12.5625,296.96484375,38,1274.0,1.703125,3.919677734375,21,143.0,1.125,1.43359375,7,79.0,1.0625,1.24609375,8,78.0
166,1.21875,2.1083984375,12,102.0,1.28125,2.4130859375,7,107.0,1.890625,4.546630859375,20,154.0,1.28125,2.96875,11,113.0,12.078125,280.341552734375,35,1254.0,1.640625,3.534912109375,17,136.0,1.09375,1.0849609375,6,76.0,1.140625,1.284912109375,9,87.0
167,1.234375,2.132568359375,13,111.0,1.546875,3.255615234375,15,127.0,2.109375,6.290771484375,21,190.0,1.671875,4.443115234375,17,151.0,10.359375,237.140380859375,33,1060.0,1.453125,2.986083984375,17,113.0,1.09375,1.296875,5,75.0,1.09375,1.33984375,10,89.0
168,1.375,2.53125,17,122.0,1.453125,2.835693359375,17,114.0,2.0625,6.5771484375,21,211.0,1.8125,4.3271484375,24,160.0,11.046875,201.657958984375,40,1219.0,1.515625,2.745849609375,18,117.0,1.0,1.33984375,7,79.0,1.1875,1.58984375,9,91.0
169,1.234375,1.861083984375,15,104.0,1.3125,2.375,16,109.0,2.109375,6.673583984375,24,207.0,1.734375,4.257568359375,21,162.0,12.6875,246.4208984375,38,1376.0,1.390625,2.329833984375,18,114.0,1.015625,1.198974609375,11,72.0,1.171875,1.441162109375,7,77.0
170,1.390625,2.673583984375,16,125.0,1.578125,3.460693359375,16,132.0,2.390625,7.546630859375,24,213.0,1.875,6.3193359375,19,186.0,12.03125,240.7880859375,35,1286.0,1.40625,3.59375,17,135.0,1.171875,1.693115234375,8,73.0,1.0,1.1943359375,6,71.0
171,1.53125,3.08984375,17,136.0,1.6875,3.9287109375,14,138.0,2.546875,8.361083984375,21,225.0,1.828125,5.972412109375,20,180.0,12.09375,260.52734375,36,1344.0,1.359375,3.495849609375,11,135.0,1.015625,1.536865234375,2,74.0,1.09375,1.296875,7,76.0
172,1.34375,2.43359375,17,120.0,1.609375,3.296630859375,16,128.0,2.515625,9.697021484375,22,247.0,1.765625,4.226318359375,24,159.0,11.984375,255.782958984375,38,1315.0,1.265625,2.402099609375,14,128.0,0.96875,1.1630859375,4,65.0,1.3125,1.5,9,78.0
173,1.5,3.1083984375,18,140.0,1.765625,4.142333984375,21,154.0,2.296875,8.683349609375,24,245.0,1.859375,4.378662109375,24,162.0,11.40625,242.08984375,35,1218.0,1.5,3.1787109375,18,142.0,1.1875,1.4287109375,11,78.0,1.171875,1.316162109375,7,69.0
174,1.5625,3.0224609375,15,127.0,1.59375,3.6318359375,16,131.0,1.78125,4.8974609375,20,180.0,1.671875,4.169677734375,16,166.0,12.21875,252.1005859375,37,1270.0,1.4375,3.15234375,19,143.0,1.03125,1.27734375,8,75.0,1.078125,1.398193359375,8,73.0
175,1.328125,1.933349609375,17,101.0,1.34375,2.24609375,16,104.0,1.734375,5.054443359375,24,177.0,1.65625,4.9521484375,12,158.0,13.015625,254.456787109375,43,1422.0,1.34375,2.5771484375,17,136.0,1.03125,1.296875,5,72.0,1.1875,1.65234375,10,82.0
176,1.34375,2.09375,18,105.0,1.453125,2.538818359375,22,125.0,2.078125,6.075927734375,22,188.0,1.75,4.2958984375,20,149.0,13.109375,320.267333984375,41,1454.0,1.40625,2.796875,13,126.0,1.09375,1.109375,8,67.0,1.15625,1.4833984375,17,91.0
177,1.484375,2.671630859375,11,102.0,1.546875,2.911865234375,17,130.0,2.421875,8.890380859375,17,210.0,1.828125,4.495849609375,24,167.0,14.1875,344.9990234375,37,1512.0,1.296875,2.804443359375,14,122.0,1.109375,0.941162109375,9,64.0,1.125,1.1943359375,13,85.0
178,1.359375,2.544677734375,9,96.0,1.71875,3.4599609375,14,131.0,2.859375,14.601318359375,24,263.0,2.015625,6.784912109375,23,192.0,12.984375,286.476318359375,31,1277.0,1.296875,2.614990234375,17,132.0,1.046875,1.193115234375,10,78.0,1.0625,1.2021484375,13,87.0
179,1.1875,1.80859375,11,98.0,1.65625,3.578125,16,138.0,2.453125,10.407958984375,27,210.0,1.75,4.9375,17,155.0,11.671875,284.868896484375,32,1161.0,1.515625,3.148193359375,18,125.0,0.90625,1.0771484375,7,75.0,1.046875,1.288818359375,15,84.0
180,1.25,1.859375,10,98.0,1.484375,3.079833984375,15,129.0,2.125,5.796875,24,182.0,1.953125,6.941162109375,20,167.0,11.890625,290.798583984375,35,1219.0,1.4375,2.8193359375,13,101.0,0.9375,1.09375,8,76.0,1.109375,1.402099609375,11,85.0
181,1.3125,2.2333984375,16,108.0,1.421875,2.913818359375,20,123.0,2.71875,9.625,28,271.0,2.484375,9.798583984375,25,220.0,12.765625,328.648193359375,35,1310.0,1.390625,2.704833984375,14,121.0,1.015625,1.048583984375,9,76.0,1.1875,1.87109375,13,92.0
182,1.21875,1.9208984375,16,99.0,1.234375,2.306396484375,16,100.0,2.515625,9.464599609375,26,246.0,1.984375,5.564208984375,21,176.0,13.640625,348.427490234375,35,1413.0,1.5625,3.30859375,24,143.0,1.0,0.8818359375,7,72.0,1.15625,1.734375,10,74.0
183,1.328125,1.954833984375,17,106.0,1.296875,2.302490234375,12,97.0,2.078125,7.214599609375,22,186.0,1.65625,4.34375,18,152.0,14.40625,368.8349609375,38,1556.0,1.828125,4.683349609375,27,167.0,1.09375,1.4755859375,11,93.0,1.125,1.52734375,10,75.0
