"type","begin_time","frequency","count","created with version","exported with version","project","last_name","first_name","born","sex","measurement_date","record_name"
"record","0.33600","1500","19116","MR3 3.7.45","3.18.64","Project 1","MyoMetrics Demo Record","","","male","2015-06-23T08:45:22.000Z","Treadmill Gait with MyoMotion & EMG  - Bilateral Gait Report"

"time","Activity","Marker","Ankle Dorsiflexion 左 (deg)","Ankle Abduction 左 (deg)","Ankle Inversion 左 (deg)","Ankle Dorsiflexion 右 (deg)","Ankle Abduction 右 (deg)","Ankle Inversion 右 (deg)","TIB.ANT. 左 (uV)","TIB.ANT. 右 (uV)","MED. GASTRO 左 (uV)","MED. GASTRO 右 (uV)"
8.57333,"","",-13.96141243,0.1249161586,-2.04965663,-3.004233599,7.48301506,-5.100958347,36.33108347,26.18606224,13.91651575,21.23619894
8.57400,"","",-13.89907551,0.1971381605,-2.108006954,-2.951206207,7.446742535,-5.147624969,36.28086852,26.11418412,13.87578619,21.21743549
8.57467,"","",-13.83728409,0.2696701288,-2.166357517,-2.898833513,7.410205364,-5.194291592,36.20563653,26.06055763,13.82826837,21.39918896
8.57533,"","",-13.74869919,0.3143051863,-2.214261055,-2.845151424,7.368107796,-5.242839813,36.19147025,25.89845158,13.79788282,21.63247192
8.57600,"","",-13.66011429,0.3589402437,-2.262164354,-2.791469097,7.326010227,-5.291388512,36.18001666,25.85503031,13.78915506,21.65005916
8.57667,"","",-13.57152939,0.4035753012,-2.310067892,-2.737787008,7.283913136,-5.339936733,36.1577123,25.75871853,13.79400382,21.76420818
8.57733,"","",-13.4834919,0.4479003847,-2.35797143,-2.684104919,7.241815567,-5.388484955,36.14215953,25.75945448,13.79613727,21.76717672
8.57800,"","",-13.394907,0.4925354421,-2.405874729,-2.630422831,7.199717999,-5.437033176,36.13884402,25.50653176,13.79555542,21.96248469
8.57867,"","",-13.3063221,0.5371704698,-2.454033136,-2.576740742,7.157620907,-5.485205173,36.04468347,25.02031175,13.82619957,22.24841734
8.57933,"","",-13.2177372,0.5818055272,-2.501936436,-2.523058653,7.115523338,-5.533753395,35.8854183,24.64262038,13.8464997,22.43806826
8.58000,"","",-13.12969875,0.6264405847,-2.549839973,-2.469376564,7.07342577,-5.582301617,35.82362921,24.62436873,13.87087279,22.43946852
8.58067,"","",-13.04111385,0.6710756421,-2.597743511,-2.415694475,7.031328678,-5.630849838,35.4621178,24.61622418,13.87436389,22.71621548
8.58133,"","",-12.95252895,0.7157106996,-2.645646811,-2.362012386,6.98923111,-5.679398537,35.12230794,24.4283107,13.86434313,22.99313047
8.58200,"","",-12.86394405,0.7600358129,-2.693550348,-2.308330297,6.947133541,-5.727570534,34.99270154,24.35162434,13.8480513,23.10319075
8.58267,"","",-12.77536011,0.8046708703,-2.741453886,-2.254648209,6.905301094,-5.776118755,34.95261398,24.2166014,13.82309636,23.11405675
8.58333,"","",-12.68732166,0.8493059278,-2.789357185,-2.20096612,6.863203526,-5.824666977,34.88268681,23.94052069,13.80492969,23.17510799
8.58400,"","",-12.59873676,0.8939409852,-2.837260723,-2.147284031,6.821105957,-5.873215199,34.91523912,23.80898125,13.77997475,23.23884773
8.58467,"","",-12.51015186,0.9385760427,-2.885164261,-2.094256639,6.779008865,-5.92176342,34.97027662,23.90524398,13.74687389,23.33384123
8.58533,"","",-12.40516281,0.9677128196,-2.908351421,-2.043193102,6.748560905,-5.965419292,34.89510491,24.05444629,13.71648835,23.35826172
8.58600,"","",-12.30017281,0.9965395927,-2.93179369,-1.992129683,6.718112946,-6.009075165,34.85712723,24.12907198,13.66845332,23.44255724
8.58667,"","",-12.19518375,1.02567637,-2.95498085,-1.941720843,6.687664986,-6.053107262,34.67869238,23.92967762,13.58434354,23.78186772
8.58733,"","",-12.09074116,1.054813147,-2.978168249,-1.890657425,6.657482147,-6.096763134,34.28999375,23.82723288,13.52059854,24.10627948
8.58800,"","",-11.98575115,1.083949924,-3.001355648,-1.839593887,6.627034187,-6.140419006,33.89044436,23.77159479,13.46771477,24.24350474
8.58867,"","",-11.8807621,1.112776756,-3.024797678,-1.789185166,6.596586704,-6.184451103,33.57776141,24.06803687,13.38632029,24.32107903
8.58933,"","",-11.77577209,1.141913533,-3.047985077,-1.738121629,6.566138744,-6.228106976,33.32065848,24.1182289,13.28999164,24.39725306
8.59000,"","",-11.67078304,1.17105031,-3.071172237,-1.68705821,6.535955429,-6.272139072,33.09743408,23.98256812,13.1990936,24.50305655
8.59067,"","",-11.56579304,1.199877024,-3.094614506,-1.63664937,6.505507946,-6.315794945,32.9325627,23.86525712,13.1036054,24.9192692
8.59133,"","",-11.46135044,1.229013801,-3.117801666,-1.585585952,6.475059986,-6.359450817,32.94202698,23.73911468,13.01891377,25.40325432
8.59200,"","",-11.35636139,1.258150578,-3.140989065,-1.535177112,6.444612026,-6.403482914,32.9291869,23.89376307,12.93965275,25.72878628
8.59267,"","",-11.25137138,1.28697741,-3.164431095,-1.484113693,6.414429188,-6.447138786,32.86347947,24.02324184,12.86582234,26.09772621
8.59333,"","",-11.14638233,1.316114187,-3.187618494,-1.433050156,6.383981228,-6.490794659,32.80994902,23.98453068,12.77977305,26.61296511
8.59400,"","",-11.04139328,1.345250964,-3.210805893,-1.382641435,6.353533268,-6.534826756,32.78553479,23.92413343,12.65719647,26.93284002
8.59467,"","",-10.93640327,1.374387741,-3.234247923,-1.331577897,6.323085785,-6.578482628,32.62681218,23.92207275,12.57444434,27.12254697
8.59533,"","",-10.83633518,1.394225597,-3.251829624,-1.286406398,6.307199955,-6.61498785,32.3468021,23.91255442,12.51884525,27.35426165
8.59600,"","",-10.73626709,1.414063334,-3.269665956,-1.241889596,6.291314125,-6.651869774,32.05322854,23.77694272,12.44966965,27.36512765
8.59667,"","",-10.636199,1.433901191,-3.287502289,-1.196718097,6.275428295,-6.688374996,31.79823549,23.54163383,12.35605631,27.87241305
8.59733,"","",-10.53613091,1.453738928,-3.30508399,-1.152201176,6.259542465,-6.724880219,31.54866784,23.28738641,12.24485813,28.40815173
8.59800,"","",-10.43606281,1.473576784,-3.322920322,-1.107029676,6.243656635,-6.761385441,31.37306626,23.04398203,12.11465284,28.62384746
8.59867,"","",-10.33599472,1.493414521,-3.340756655,-1.062512755,6.227770805,-6.798267365,31.33448575,23.08602951,11.97901692,28.64009045
8.59933,"","",-10.23592663,1.513252378,-3.358338356,-1.017341256,6.211884975,-6.834772587,31.27209383,22.92191187,11.83930807,28.57903921
8.60000,"","",-10.13585854,1.533090115,-3.376174688,-0.9728243947,6.195999146,-6.871277809,31.18800038,22.80523869,11.68738034,28.57472641
8.60067,"","",-10.03579044,1.552927971,-3.394011021,-0.9276528955,6.180113316,-6.907783031,31.19613846,22.73880661,11.54359851,28.49334343
8.60133,"","",-9.935722351,1.572765708,-3.411592722,-0.883136034,6.164227486,-6.944664955,31.19957453,22.61811022,11.44048161,28.45536844
8.60200,"","",-9.835654259,1.592603564,-3.429429054,-0.8379644752,6.148077011,-6.981170177,31.19083364,22.58553201,11.35637183,28.60049117
8.60267,"","",-9.735586166,1.612751365,-3.447265387,-0.7934476137,6.132191181,-7.0176754,31.20650696,22.66084459,11.24918196,28.60570013
8.60333,"","",-9.635518074,1.632589102,-3.465101957,-0.7482761145,6.116305351,-7.054557323,31.15707568,22.81485514,11.13526848,28.61791038
8.60400,"","",-9.535449982,1.652426958,-3.48268342,-0.703759253,6.100419521,-7.091062546,30.96929711,22.77413238,11.04980105,28.63829814
8.60467,"","",-9.435381889,1.672264695,-3.500519753,-0.6585876942,6.084533691,-7.127567768,30.59838168,22.70289207,10.990129,28.71559237
8.60533,"","",-9.336407661,1.670714855,-3.513769627,-0.6166895032,6.075266838,-7.164449215,30.2098639,22.71574672,10.93860288,28.67784142
8.60600,"","",-9.237433434,1.669165134,-3.527019501,-0.5747912526,6.065999985,-7.201331139,30.11552251,22.85337004,10.91688044,29.12407559
8.60667,"","",-9.138458252,1.667615294,-3.540014744,-0.5328930616,6.056468487,-7.238589287,29.19646248,22.99850009,10.92011295,29.76567377
8.60733,"","",-9.039484024,1.666375399,-3.553264618,-0.4903401732,6.04720211,-7.275470734,27.80816709,22.97813871,10.92690121,30.05457498
8.60800,"","",-8.940509796,1.664825559,-3.566514492,-0.4484419227,6.037935257,-7.31235218,26.68029001,23.01748769,10.88074104,30.11422597
8.60867,"","",-8.841535568,1.663275719,-3.579764366,-0.4065437019,6.028668404,-7.349234104,26.0719236,23.10020887,10.83955893,30.32605697
8.60933,"","",-8.74256134,1.661725879,-3.59301424,-0.3646454811,6.019136906,-7.386115551,25.66694883,23.12326875,10.79831216,30.85933115
8.61000,"","",-8.643586159,1.660176039,-3.606009483,-0.3227472603,6.009870052,-7.423373699,25.23484712,23.15987018,10.74083822,30.97213592
8.61067,"","",-8.544611931,1.658936262,-3.619259357,-0.2808490396,6.000603676,-7.460255146,24.89093802,23.10496804,10.68336428,31.26647011
8.61133,"","",-8.445637703,1.657386422,-3.632509232,-0.2389508188,5.991336823,-7.49713707,24.74505545,23.38374724,10.63856176,31.62728858
8.61200,"","",-8.346663475,1.655836582,-3.645759106,-0.1963979304,5.981805325,-7.534018517,24.7958732,23.77507828,10.59867265,31.86057154
8.61267,"","",-8.247688293,1.654286742,-3.65900898,-0.1544997096,5.972538471,-7.57090044,24.90576736,24.05248372,10.5655718,32.04232501
8.61333,"","",-8.148714066,1.652736902,-3.672003984,-0.1126014814,5.963272095,-7.608158112,24.81624852,24.18402316,10.52975564,32.31767173
8.61400,"","",-8.049739838,1.651497006,-3.685253859,-0.07070325315,5.954005241,-7.645040035,24.61358028,24.20301076,10.50667556,32.81952416
8.61467,"","",-7.950765133,1.649947166,-3.698503733,-0.02880502865,5.944473743,-7.681921482,24.45974051,24.21596355,10.49581434,33.37161782
8.61533,"","",-7.853431225,1.628249645,-3.707931519,0.01178387552,5.938384056,-7.716545105,24.46377941,24.17327824,10.49581434,33.55454751
8.61600,"","",-7.756097317,1.606552005,-3.717359543,0.0523727797,5.932294369,-7.751544952,24.38981335,24.26684246,10.51482147,33.81090672
8.61667,"","",-7.658763409,1.585164428,-3.726787329,0.0923070237,5.926205158,-7.786168575,24.37703355,24.47168287,10.52975565,34.47686938
8.61733,"","",-7.561429501,1.563466787,-3.736469746,0.1328959316,5.919850826,-7.8211689,24.13632734,24.59375304,10.51973488,35.26762298
8.61800,"","",-7.46354866,1.541769147,-3.74589777,0.173484832,5.913761139,-7.855792046,23.81430066,24.58698227,10.51915303,35.75205617
8.61867,"","",-7.366214752,1.520071626,-3.755325556,0.2140737474,5.907671452,-7.89079237,23.5939698,24.67721018,10.53350535,35.91639043
8.61933,"","",-7.268880367,1.498373985,-3.764753342,0.2540079951,5.901581764,-7.925415993,23.60017886,24.93832651,10.56330905,35.98169847
8.62000,"","",-7.171546459,1.476986408,-3.774181128,0.2945968807,5.895492554,-7.96041584,23.83015483,25.01501288,10.57901902,36.00477472
8.62067,"","",-7.074212551,1.455288768,-3.783608913,0.335185796,5.889138222,-7.995039463,23.99370001,25.12216771,10.53828946,36.21503745
8.62133,"","",-6.976878643,1.433591127,-3.793291569,0.3757747114,5.883048534,-8.029663086,23.87102605,25.23133416,10.48812099,36.3504704
8.62200,"","",-6.878997803,1.411893606,-3.802719355,0.4157089591,5.876958847,-8.064662933,23.7177891,25.2699472,10.45152903,36.32851436
8.62267,"","",-6.781663895,1.39050591,-3.812147141,0.4562978446,5.87086916,-8.099286079,23.63230917,25.28285092,10.42844894,36.33372332
8.62333,"","",-6.684329987,1.368808389,-3.821574926,0.49688676,5.864514828,-8.134285927,23.51156424,25.37170504,10.38642638,36.34570952
8.62400,"","",-6.586995602,1.347110748,-3.831002712,0.5374756455,5.858425617,-8.168910027,23.42204541,25.4700775,10.34925257,36.39970347
8.62467,"","",-6.489661694,1.325413108,-3.840430498,0.5774099231,5.85233593,-8.203909874,23.33584208,25.51418565,10.30936346,36.46321917
8.62533,"","",-6.398889542,1.295656443,-3.851132393,0.6166895032,5.863455772,-8.232135773,23.12889382,25.4416697,10.270832,36.41437819
8.62600,"","",-6.30811739,1.265589833,-3.861834288,0.6559690833,5.874576092,-8.260737419,22.97216052,25.41586226,10.24451941,36.57848842
8.62667,"","",-6.216798306,1.235833049,-3.872535944,0.6945940256,5.88543129,-8.289340019,22.90084686,25.48911418,10.19784204,36.85652362
8.62733,"","",-6.126026154,1.205766439,-3.882983208,0.7338736057,5.896551609,-8.317565918,22.88378704,25.55824476,10.10235384,37.51296454
8.62800,"","",-6.035254002,1.176009774,-3.893684864,0.7724984884,5.907671452,-8.346167564,22.85593674,25.50398045,9.996521629,37.49257679
8.62867,"","",-5.94448185,1.145943046,-3.904386759,0.8117781281,5.918791771,-8.374770164,22.79824683,25.52704033,9.902908281,38.18049546
8.62933,"","",-5.853709698,1.11618638,-3.915088654,0.8510577083,5.929911613,-8.402996063,22.70523164,25.52159427,9.817440851,38.95657437
8.63000,"","",-5.762937546,1.086119652,-3.925535679,0.889682591,5.940766811,-8.43159771,22.49557069,25.41232969,9.745032741,39.45730659
8.63067,"","",-5.672165394,1.056362987,-3.936237574,0.9289621711,5.951887131,-8.460199356,22.17143414,25.31258345,9.703785977,39.72744433
8.63133,"","",-5.581393719,1.026296258,-3.94693923,0.9682418108,5.963006973,-8.488801956,21.88931419,25.25562064,9.672042779,39.8999561
8.63200,"","",-5.490621567,0.9965395927,-3.957641125,1.006866693,5.974127293,-8.517027855,21.7184146,25.28064307,9.636226623,40.22162334
8.63267,"","",-5.399849415,0.9664729238,-3.96808815,1.046146274,5.985247135,-8.545629501,21.71708839,25.37759269,9.617995294,40.40494511
8.63333,"","",-5.309077263,0.9367161989,-3.978790045,1.085425854,5.996102333,-8.574232101,21.61671879,25.40335106,9.609332182,40.78043824
8.63400,"","",-5.218305111,0.9066495299,-3.98949194,1.124050856,6.007222652,-8.602458,21.56379115,25.48877074,9.57623133,41.39195885
8.63467,"","",-5.127532959,0.8768928647,-4.000193596,1.163330436,6.018342495,-8.631059647,21.50549841,25.53081821,9.527420504,41.92747345
8.63533,"","",-5.036760807,0.8455862999,-4.000193596,1.201300621,6.04720211,-8.656651497,21.31018459,25.45619252,9.462317853,42.39924834
8.63600,"","",-4.94653511,0.8142797947,-4.000448704,1.239270926,6.076061249,-8.682619095,21.068755,25.39383271,9.387194438,42.54302681
8.63667,"","",-4.856309891,0.7829732299,-4.000703335,1.27724123,6.105185032,-8.708209991,20.87344118,25.32538903,9.317501633,42.65448734
8.63733,"","",-4.766084671,0.7516667247,-4.000703335,1.315211415,6.134044647,-8.734177589,20.63954684,25.27318539,9.278970173,42.59909314
8.63800,"","",-4.675312519,0.7200502157,-4.000957966,1.35318172,6.162903786,-8.75976944,20.29913416,25.23521019,9.244511669,42.8567966
8.63867,"","",-4.585087299,0.6887437105,-4.000957966,1.391152024,6.191762924,-8.785737038,19.99802534,25.25213712,9.189753034,43.38827846
8.63933,"","",-4.494861603,0.6574371457,-4.001213074,1.42912221,6.220886707,-8.811327934,19.92478266,25.22564279,9.148506268,44.1693423
8.64000,"","",-4.404089451,0.6261306405,-4.001467705,1.466437817,6.249746323,-8.836919785,19.76804934,25.18830541,9.142493809,44.50954896
8.64067,"","",-4.313864231,0.5948240757,-4.001467705,1.504408121,6.278605461,-8.862887383,19.55977488,25.20930462,9.136481348,44.81340493
8.64133,"","",-4.223639011,0.5635175705,-4.001722336,1.542378426,6.3074646,-8.888478279,19.51637181,25.14282348,9.123680629,45.41859636
8.64200,"","",-4.133413792,0.5322110653,-4.001977444,1.580348611,6.336323738,-8.914445877,19.19898683,25.1557272,9.12988704,45.69142259
8.64267,"","",-4.04264164,0.5009045005,-4.001977444,1.618318915,6.365447998,-8.940037727,18.89245264,25.29948347,9.124456431,45.80831613
8.64333,"","",-3.952416182,0.4695979655,-4.002232075,1.65628922,6.394307137,-8.966005325,18.73101732,25.51919014,9.135834848,45.81397317
8.64400,"","",-3.862190962,0.4379814863,-4.002232075,1.694259405,6.423166275,-8.991596222,18.61298508,25.74640354,9.167578047,45.80288312
8.64467,"","",-3.771965504,0.4066749513,-4.002486706,1.73222971,6.452025414,-9.017188072,18.44075928,26.14862667,9.196605941,46.03751033
8.64533,"","",-3.68283391,0.3812577724,-3.993314028,1.768236041,6.484856129,-9.03788662,18.29427391,26.88585588,9.20882481,46.33727753
8.64600,"","",-3.593702078,0.3561505377,-3.984395742,1.804896951,6.517686844,-9.058209419,18.31868814,27.27650002,9.20203655,46.32103455
8.64667,"","",-3.505117178,0.3307333589,-3.975222826,1.840903282,6.550517559,-9.078532219,18.17551829,27.35652271,9.193373437,46.22206433
8.64733,"","",-3.415985584,0.30531618,-3.966049671,1.876909494,6.583348274,-9.098855019,18.02288415,27.30363215,9.179279716,46.30910436
8.64800,"","",-3.326853991,0.2798990011,-3.957131624,1.912915826,6.616178989,-9.119176865,17.8417366,27.3972455,9.193632037,46.32013839
8.64867,"","",-3.238269091,0.2544817924,-3.947958469,1.949576735,6.649009705,-9.139499664,17.62200856,27.8461772,9.222078081,46.39905692
8.64933,"","",-3.149137259,0.2290646285,-3.938785553,1.985583067,6.68184042,-9.160198212,17.44164467,28.32832494,9.241020561,46.43025467
8.65000,"","",-3.060005665,0.2036474347,-3.929612637,2.021589279,6.714671135,-9.180521011,17.37111469,28.58531994,9.241020561,46.31610564
8.65067,"","",-2.970874071,0.1782302558,-3.920694351,2.05759573,6.74750185,-9.200843811,17.39956781,28.55337955,9.21444937,46.31050461
8.65133,"","",-2.882289171,0.152813077,-3.911521435,2.094256639,6.780332565,-9.221166611,17.4375455,28.50181373,9.172944006,46.41877254
8.65200,"","",-2.793157339,0.1277058572,-3.90234828,2.130262852,6.81316328,-9.241488457,17.45514785,28.48007857,9.125490835,46.47282249
8.65267,"","",-2.704025745,0.1022886708,-3.893430233,2.166269064,6.845993996,-9.261811256,17.46871131,28.40412816,9.068534095,46.41289145
8.65333,"","",-2.615440845,0.07687148452,-3.884257078,2.202275515,6.878824711,-9.282134056,17.48902636,28.30855232,8.996643187,46.37603666
8.65400,"","",-2.526309252,0.0514542982,-3.875084162,2.238936424,6.911655426,-9.302832603,17.45044585,28.30448005,8.928825232,46.48296034
8.65467,"","",-2.43717742,0.0260371156,-3.865911007,2.274942636,6.944486141,-9.323155403,17.32162313,28.40142967,8.865080231,46.67961255
8.65533,"","",-2.356794834,0.009918901138,-3.855973721,2.310948849,6.961165905,-9.341972351,17.14059615,28.30379316,8.80127058,46.58058631
8.65600,"","",-2.276412487,-0.006199313328,-3.846036196,2.347609997,6.97811079,-9.360413551,16.96095566,28.30516693,8.740240884,46.77477408
8.65667,"","",-2.196029902,-0.02231752686,-3.83584404,2.384270906,6.994791031,-9.379230499,16.79626511,28.28681715,8.680568845,47.25926329
8.65733,"","",-2.115647316,-0.03843574226,-3.825906515,2.420277119,7.011735916,-9.398047447,16.62614918,28.4366573,8.609195138,47.63386027
8.65800,"","",-2.03526473,-0.05455395579,-3.815969229,2.456938028,7.028416157,-9.416864395,16.44922139,28.60680976,8.533748475,47.74918551
8.65867,"","",-1.954882145,-0.07098213583,-3.805777073,2.492944241,7.045361042,-9.435305595,16.32926012,28.68953094,8.445630388,47.833257
8.65933,"","",-1.874499559,-0.08710034937,-3.795839548,2.529605389,7.062040806,-9.454122543,16.27036456,28.8305887,8.361520605,47.86871153
8.66000,"","",-1.793570161,-0.1032185629,-3.785647392,2.565611601,7.078721046,-9.472939491,16.19651906,28.84349242,8.274760173,47.87027982
8.66067,"","",-1.713187575,-0.1193367764,-3.775709867,2.602272511,7.095665932,-9.491757393,16.10368471,28.98798463,8.174423218,47.99395059
8.66133,"","",-1.63280499,-0.1354549974,-3.765772581,2.63893342,7.112346172,-9.510574341,15.99186152,29.00422468,8.068655656,48.04816857
8.66200,"","",-1.552422523,-0.151573211,-3.755580187,2.674939871,7.129291058,-9.529015541,15.79727108,29.01236923,7.964245743,48.1769923
8.66267,"","",-1.472039938,-0.1676914245,-3.7456429,2.71160078,7.145971298,-9.547832489,15.55252599,29.23688414,7.858413535,48.37773328
8.66333,"","",-1.391657352,-0.183809638,-3.735705376,2.747606993,7.162916183,-9.566649437,15.37421171,29.26882452,7.740362457,48.41436404
8.66400,"","",-1.311274767,-0.1999278516,-3.72551322,2.784267902,7.179595947,-9.585466385,15.30579159,29.20307933,7.603368897,48.46589354
8.66467,"","",-1.230892181,-0.2160460651,-3.715575695,2.820274353,7.196540833,-9.603907585,15.22851001,29.20847633,7.454673667,48.73720751
8.66533,"","",-1.15871191,-0.2188357562,-3.707931519,2.858899117,7.187539101,-9.623476982,14.95452811,29.22476543,7.299254821,48.94494977
8.66600,"","",-1.087078452,-0.2219354063,-3.700287342,2.896869421,7.178802013,-9.642670631,14.64799394,29.21529616,7.14603409,49.16899103
8.66667,"","",-1.014898181,-0.2247250974,-3.692643166,2.934839725,7.169799805,-9.661864281,14.55365254,29.16377941,6.994171005,49.27905129
8.66733,"","",-0.9432647824,-0.2275147885,-3.685253859,2.973464727,7.160798073,-9.68105793,14.51428836,29.1285027,6.840109821,49.13118405
8.66800,"","",-0.8716313243,-0.2303044796,-3.677609682,3.011434793,7.152060509,-9.700251579,14.47769716,29.05794929,6.695552191,49.46214902
8.66867,"","",-0.7994511127,-0.2330941707,-3.669965506,3.050059795,7.143058777,-9.719445229,14.47829998,28.87759159,6.53198744,49.646591
8.66933,"","",-0.7278176546,-0.2358838618,-3.662321329,3.0880301,7.13432169,-9.739014626,14.44225132,28.67888414,6.369263141,49.733407
8.67000,"","",-0.6556373835,-0.2386735529,-3.654677153,3.126000404,7.125319481,-9.758208275,14.42525178,28.51069421,6.211969445,50.06168346
8.67067,"","",-0.5840039253,-0.241463244,-3.647287846,3.164625168,7.116582394,-9.777401924,14.38667127,28.4537314,6.057326405,50.31669842
8.67133,"","",-0.5123705268,-0.2442529351,-3.639643669,3.202595472,7.107580185,-9.796595573,14.34465469,28.42659925,5.887813849,50.66121786
8.67200,"","",-0.4401902258,-0.2470426261,-3.631999493,3.240565777,7.098843098,-9.815788269,14.10455132,28.4564299,5.699811358,51.29575871
8.67267,"","",-0.3685567975,-0.2498323172,-3.624355316,3.279190779,7.089841366,-9.834981918,13.84551936,28.55141697,5.521312433,51.54108389
8.67333,"","",-0.2963765264,-0.2526220083,-3.61671114,3.317161083,7.081103802,-9.854552269,13.70855855,28.57585064,5.346369269,51.52752939
8.67400,"","",-0.2247430831,-0.2554117143,-3.609321833,3.355785847,7.07210207,-9.873745918,13.628504,28.48361112,5.172783746,52.01986005
8.67467,"","",-0.1531096548,-0.2582013905,-3.601677656,3.393756151,7.063364983,-9.892939568,13.58100175,28.39608172,5.018205361,52.26809778
8.67533,"","",-0.09022533149,-0.245802775,-3.599129677,3.430417061,7.035564899,-9.912132263,13.59323901,28.36144283,4.896145973,52.21925678
8.67600,"","",-0.02734100819,-0.2337141037,-3.596581459,3.467732668,7.008029461,-9.931702614,13.56412278,28.32003318,4.79225326,52.33704647
8.67667,"","",0.03554331139,-0.2213154882,-3.59403348,3.505048275,6.980228901,-9.950896263,13.49708915,28.37567126,4.69379116,52.41411665
8.67733,"","",0.09842763096,-0.2089168578,-3.5914855,3.541709185,6.952693462,-9.970089912,13.46532051,28.41364647,4.608388381,52.56035959
8.67800,"","",0.1613119543,-0.1965182275,-3.588937283,3.579024792,6.924893379,-9.989659309,13.46339149,28.61706405,4.527058555,52.89132455
8.67867,"","",0.2241962701,-0.184429571,-3.586389303,3.61568594,6.897357941,-10.00885296,13.40172296,28.92493796,4.428079251,53.09072127
8.67933,"","",0.287080586,-0.1720309407,-3.583841324,3.653001547,6.869822502,-10.02804661,13.27494982,29.03748979,4.326384645,53.214168
8.68000,"","",0.3499649167,-0.1596323103,-3.581038475,3.689662457,6.842022419,-10.047616,13.09259665,29.20430594,4.227405342,53.45562846
8.68067,"","",0.4128492177,-0.1472336948,-3.578490257,3.726978064,6.81448698,-10.06680965,12.83838726,29.61388865,4.14795037,53.54899766
8.68133,"","",0.4757335484,-0.1351450235,-3.575942278,3.763638973,6.786686897,-10.0860033,12.58610692,29.90684722,4.079291968,53.67922164
8.68200,"","",0.5386178493,-0.1227464005,-3.573394299,3.80095458,6.759151459,-10.10519695,12.32978766,30.00855601,4.002487645,53.87884241
8.68267,"","",0.6015021801,-0.1103477776,-3.570846081,3.83761549,6.73161602,-10.12476635,11.98256309,30.07984539,3.928398631,54.30900163
8.68333,"","",0.6643865108,-0.09794914722,-3.568298101,3.874931097,6.703815937,-10.14396,11.68687969,30.04594245,3.874157199,54.88299535
8.68400,"","",0.7272708416,-0.0858604908,-3.565750122,3.912246704,6.676280499,-10.16315365,11.62798413,30.26702289,3.84299585,54.90898413
8.68467,"","",0.7901551723,-0.07346186042,-3.563201904,3.948907614,6.648480415,-10.182724,11.56559221,30.49006589,3.794185027,55.55735953
8.68533,"","",0.8382753134,-0.05052440241,-3.567023993,3.980331421,6.615384579,-10.2004118,11.58186836,30.54089575,3.735870636,56.08363245
8.68600,"","",0.886395514,-0.02789690904,-3.570846081,4.01175499,6.582289219,-10.2184763,11.47818325,30.48457077,3.684344507,56.07142222
8.68667,"","",0.934515655,-0.004959450569,-3.574668169,4.043833256,6.549193859,-10.23654079,11.38263621,30.42692108,3.650985057,56.03227101
8.68733,"","",0.9826358557,0.01766804233,-3.578235626,4.075256824,6.516098499,-10.25460529,11.35822198,30.45469106,3.624413867,56.22645876
8.68800,"","",1.030209184,0.04060550034,-3.582057714,4.10668087,6.483003139,-10.27229309,11.22668656,30.60119488,3.606829041,56.07203832
8.68867,"","",1.078329325,0.06323299557,-3.585879803,4.138104439,6.449907303,-10.29035759,11.12902965,30.79784168,3.591959517,55.7820169
8.68933,"","",1.126449585,0.0861704573,-3.589701891,4.169528008,6.416811943,-10.30842209,11.05578697,30.87241831,3.579805299,56.03182291
8.69000,"","",1.174569726,0.1087979451,-3.593523979,4.200951576,6.383451939,-10.32648659,10.93703135,30.7638897,3.562155825,56.66412332
8.69067,"","",1.222689867,0.1317353994,-3.597346067,4.233029842,6.350356102,-10.34417534,10.86035259,30.52382164,3.535002782,56.96545882
8.69133,"","",1.270810127,0.154362902,-3.600913286,4.264453888,6.317260742,-10.36223984,10.83515469,30.32575199,3.518710958,57.03737607
8.69200,"","",1.318930268,0.1773003638,-3.604735374,4.295877457,6.284165382,-10.38030338,10.8311158,30.44782215,3.490264914,57.60705699
8.69267,"","",1.367050409,0.1999278516,-3.608557463,4.327301025,6.251070023,-10.39799213,10.82912649,30.71909463,3.458263114,57.77777644
8.69333,"","",1.414623737,0.2228653133,-3.612379551,4.358724594,6.217974663,-10.41605663,10.73550848,30.8717314,3.445268445,57.68552743
8.69400,"","",1.462743998,0.2454928011,-3.616201639,4.390148163,6.184878826,-10.43412113,10.66636498,30.76320279,3.42955847,57.70311468
8.69467,"","",1.510864139,0.2684302628,-3.619768858,4.422226429,6.151783466,-10.45218563,10.62507177,30.67699809,3.415206148,57.69090441
8.69533,"","",1.542579651,0.2935374677,-3.626903534,4.45234108,6.130337715,-10.47175503,10.5430882,30.53387965,3.408935088,57.76410988
8.69600,"","",1.573748469,0.3183347285,-3.633783102,4.482455254,6.108891964,-10.49132538,10.54115917,30.69186435,3.407577436,57.92687585
8.69667,"","",1.605463982,0.3434419632,-3.640662909,4.512569904,6.087446213,-10.51089478,10.55333615,30.94208856,3.415723348,57.97997363
8.69733,"","",1.6366328,0.3685491681,-3.647542715,4.543338776,6.065999985,-10.53084087,10.56219761,31.19363749,3.423869261,57.80522144
8.69800,"","",1.668348312,0.3933464289,-3.654422522,4.57345295,6.044554234,-10.55041122,10.51608185,31.48998146,3.425226913,57.75094745
8.69867,"","",1.699517131,0.4184536338,-3.66130209,4.6035676,6.023108482,-10.56998062,10.48003318,31.63305084,3.433372825,58.52114527
